,predicted_value,confidence,real_value,hyper_radius
1975,41,0.9998685121536255,41,5.191956043243408
1976,89,0.9991414546966553,89,4.543075084686279
1977,19,0.4959215223789215,19,2.989199638366699
1978,46,0.9998809099197388,46,5.089234828948975
1979,18,0.16710275411605835,78,2.2651450634002686
1980,37,0.8154644966125488,37,2.8498823642730713
1981,31,0.6865761876106262,31,3.3152077198028564
1982,22,0.9996147155761719,22,4.775762557983398
1983,2,0.6498240828514099,2,4.179769039154053
1984,78,0.9983382225036621,78,4.381718158721924
1985,13,0.9987849593162537,13,4.483613014221191
1986,73,0.9703013300895691,73,3.3097336292266846
1987,51,0.9955437779426575,51,3.8778436183929443
1988,95,0.9976301193237305,95,4.142441749572754
1989,11,0.9469248056411743,2,3.6075096130371094
1990,38,0.9987510442733765,38,4.284052848815918
1991,91,0.11263930052518845,98,2.316272258758545
1992,28,0.9981162548065186,28,4.251043319702148
1993,45,0.8432106971740723,18,3.0143978595733643
1994,42,0.9982446432113647,42,4.225144863128662
1995,7,0.9984266757965088,7,4.318605899810791
1996,88,0.9984183311462402,88,4.34893798828125
1997,10,0.9956359267234802,61,4.067723274230957
1998,12,0.9988504648208618,12,4.387856960296631
1999,8,0.9998890161514282,8,5.336327075958252
2000,92,0.9768903255462646,92,3.483135461807251
2001,41,0.9994063377380371,41,4.683658599853516
2002,33,0.8511257767677307,33,3.1639633178710938
2003,72,0.0691906288266182,65,2.1177756786346436
2004,17,0.9995517134666443,17,4.898784637451172
2005,99,0.6287387013435364,51,3.134732246398926
2006,99,0.9858054518699646,99,3.551665782928467
2007,46,0.8641777634620667,35,4.14412784576416
2008,67,0.9848268032073975,67,3.5812387466430664
2009,63,0.9993091821670532,63,4.470464706420898
2010,63,0.9871824979782104,63,3.554102897644043
2011,9,0.8782324194908142,9,3.9790985584259033
2012,58,0.9998032450675964,58,5.144923686981201
2013,96,0.9987009763717651,96,4.385321140289307
2014,77,0.992142915725708,77,3.7137184143066406
2015,1,0.9988971948623657,1,4.4825873374938965
2016,36,0.9990517497062683,36,4.4880828857421875
2017,53,0.9991602897644043,53,4.683679580688477
2018,83,0.9895334839820862,83,3.796924114227295
2019,13,0.9977591037750244,13,4.307318210601807
2020,98,0.7653685212135315,98,3.549748659133911
2021,21,0.9989803433418274,21,4.478961944580078
2022,11,0.9640766382217407,35,3.5450644493103027
2023,39,0.9995744824409485,39,4.756682872772217
2024,49,0.9992623925209045,49,4.586159706115723
2025,81,0.9278921484947205,81,3.6707489490509033
2026,35,0.9838327765464783,35,3.699270486831665
2027,3,0.9985170960426331,3,4.222156524658203
2028,77,0.9848581552505493,77,3.525829553604126
2029,89,0.999884843826294,89,5.2180070877075195
2030,30,0.9803905487060547,30,3.5100104808807373
2031,85,0.9987439513206482,85,4.393460273742676
2032,52,0.9989815354347229,59,4.554736137390137
2033,48,0.9997087121009827,48,4.951376438140869
2034,83,0.1034868061542511,98,2.0881266593933105
2035,38,0.8339155316352844,38,2.8975322246551514
2036,3,0.9496884942054749,80,3.2686047554016113
2037,39,0.9993321299552917,39,4.616851329803467
2038,82,0.9996321201324463,82,4.954859733581543
2039,43,0.999527096748352,43,4.761280059814453
2040,12,0.9986392855644226,12,4.329905986785889
2041,21,0.999514102935791,21,4.721619129180908
2042,18,0.9900970458984375,18,3.619342803955078
2043,57,0.06885652989149094,25,2.163120985031128
2044,5,0.9942217469215393,5,3.8999483585357666
2045,27,0.5669735074043274,25,2.799023151397705
2046,63,0.9994329810142517,63,4.537546634674072
2047,78,0.9971856474876404,78,4.0213751792907715
2048,4,0.9893641471862793,4,3.6685471534729004
2049,40,0.9995754361152649,40,4.572976589202881
2050,79,0.07053657621145248,29,1.9541155099868774
2051,43,0.9608134031295776,15,3.7302215099334717
2052,23,0.7898461818695068,39,3.0431718826293945
2053,49,0.9977999329566956,49,4.227743148803711
2054,95,0.8067745566368103,93,2.839137554168701
2055,39,0.9994595646858215,39,4.674757957458496
2056,79,0.3989192247390747,77,3.3063406944274902
2057,69,0.8125524520874023,69,3.319052219390869
2058,53,0.9994390606880188,53,4.820117473602295
2059,65,0.41554704308509827,64,2.5400991439819336
2060,12,0.9992420673370361,12,4.5192975997924805
2061,57,0.9996538162231445,57,4.801875114440918
2062,5,0.9998455047607422,5,5.10551643371582
2063,17,0.999610960483551,17,4.948203086853027
2064,97,0.9966163039207458,97,4.104607105255127
2065,37,0.9998916387557983,37,5.216395854949951
2066,48,0.9996988773345947,48,4.937285900115967
2067,79,0.999553382396698,79,4.6558403968811035
2068,5,0.999140739440918,5,4.5369696617126465
2069,83,0.9965294003486633,83,4.118734836578369
2070,16,0.8946856260299683,16,3.2709133625030518
2071,41,0.9874694347381592,41,3.687739372253418
2072,48,0.994087815284729,48,3.932751417160034
2073,54,0.999052107334137,54,4.502818584442139
2074,79,0.3900980055332184,79,2.1824400424957275
2075,67,0.5949523448944092,67,2.4142181873321533
2076,10,0.41556036472320557,73,2.4219532012939453
2077,0,0.998455286026001,0,4.529973030090332
2078,19,0.9988105297088623,19,4.341213226318359
2079,14,0.9993419051170349,14,4.531203269958496
2080,29,0.35207635164260864,29,2.348796844482422
2081,20,0.9996733665466309,84,4.940800189971924
2082,48,0.99367356300354,48,3.942723274230957
2083,36,0.969835638999939,36,3.328829288482666
2084,31,0.09665128588676453,76,2.2173237800598145
2085,95,0.999483585357666,95,4.632317543029785
2086,20,0.9997537732124329,20,5.038079738616943
2087,59,0.9989569187164307,59,4.4165754318237305
2088,57,0.6007023453712463,57,3.8761940002441406
2089,51,0.9082671999931335,67,3.1016602516174316
2090,79,0.4166193902492523,6,2.882507801055908
2091,71,0.9903262257575989,71,3.7566211223602295
2092,3,0.6788762807846069,21,3.9032273292541504
2093,44,0.8060160279273987,7,2.7231202125549316
2094,91,0.9569579362869263,91,3.231776475906372
2095,92,0.9994211196899414,92,4.706953525543213
2096,87,0.9707562923431396,87,3.37571382522583
2097,91,0.9850408434867859,91,3.5992398262023926
2098,16,0.9941662549972534,16,3.8605406284332275
2099,86,0.9356264472007751,86,3.1392719745635986
2100,58,0.9994956254959106,58,4.822857856750488
2101,89,0.9995819926261902,89,4.786102771759033
2102,97,0.9998558759689331,97,5.1581220626831055
2103,83,0.9652026295661926,83,3.3568358421325684
2104,15,0.45447880029678345,72,2.7281036376953125
2105,85,0.8333402276039124,85,3.349216938018799
2106,41,0.3790991008281708,41,2.6288578510284424
2107,3,0.8065204620361328,3,2.7211146354675293
2108,20,0.9970145225524902,20,4.192743301391602
2109,10,0.5548761487007141,10,2.701470136642456
2110,74,0.5400527715682983,74,2.397249698638916
2111,49,0.9988055229187012,49,4.430342197418213
2112,18,0.8653212785720825,63,3.0592098236083984
2113,91,0.9819952249526978,91,3.533108711242676
2114,56,0.9989092350006104,56,4.55000114440918
2115,92,0.9994012117385864,92,4.700611591339111
2116,19,0.9975602626800537,19,4.115357875823975
2117,97,0.9440715312957764,64,3.151029586791992
2118,28,0.9992228746414185,28,4.545547962188721
2119,31,0.830223560333252,11,2.96330189704895
2120,41,0.9977152347564697,41,4.231217384338379
2121,81,0.9919888377189636,81,3.878964900970459
2122,90,0.5857524871826172,90,2.8530499935150146
2123,89,0.9993599057197571,89,4.641910076141357
2124,86,0.9993172883987427,86,4.604402542114258
2125,22,0.8744023442268372,22,2.9891855716705322
2126,41,0.9894549250602722,41,3.7295825481414795
2127,65,0.9914304614067078,50,3.6291632652282715
2128,27,0.9933596253395081,27,3.7667953968048096
2129,87,0.9992727637290955,87,4.543152332305908
2130,21,0.9771162867546082,21,3.505746841430664
2131,34,0.971631646156311,34,3.3554751873016357
2132,36,0.9996235370635986,36,4.786020755767822
2133,90,0.9998351335525513,90,5.0291008949279785
2134,94,0.9949098229408264,94,4.04083251953125
2135,71,0.9983037710189819,71,4.312380313873291
2136,31,0.9732100367546082,31,3.549964427947998
2137,62,0.999817430973053,62,5.071357250213623
2138,95,0.9959422945976257,95,3.9848926067352295
2139,33,0.9867912530899048,33,3.541307210922241
2140,38,0.996672511100769,38,3.9732909202575684
2141,95,0.9974035620689392,95,4.146607398986816
2142,41,0.9979029893875122,41,4.264861583709717
2143,24,0.9994200468063354,24,4.694326877593994
2144,89,0.9993656277656555,89,4.643853187561035
2145,15,0.9875364899635315,15,3.5801167488098145
2146,81,0.993787407875061,81,3.9606566429138184
2147,8,0.9959614872932434,8,4.1182379722595215
2148,48,0.9992573857307434,48,4.631953716278076
2149,30,0.9893695116043091,30,3.718071937561035
2150,59,0.8804090619087219,52,3.8698318004608154
2151,79,0.9662297964096069,79,3.392508029937744
2152,20,0.504023015499115,20,3.7444777488708496
2153,68,0.9980644583702087,68,4.335710048675537
2154,16,0.9777806401252747,16,3.492896556854248
2155,78,0.7018163800239563,78,2.479097366333008
2156,45,0.8388887643814087,45,2.7601542472839355
2157,31,0.5404981970787048,31,2.666278600692749
2158,66,0.3666386902332306,66,2.5748207569122314
2159,52,0.9981468915939331,52,4.340430736541748
2160,43,0.9995649456977844,43,4.787588119506836
2161,20,0.9998273849487305,20,5.156960487365723
2162,98,0.9970607161521912,98,4.070029258728027
2163,24,0.9856428503990173,24,3.697085380554199
2164,71,0.9917172789573669,71,3.799452066421509
2165,49,0.9905441999435425,49,3.79601788520813
2166,44,0.5334059000015259,44,2.4565467834472656
2167,46,0.34409403800964355,46,2.5593621730804443
2168,44,0.0436154380440712,62,1.9996728897094727
2169,22,0.9059635400772095,22,3.3172788619995117
2170,11,0.45155656337738037,11,3.2518253326416016
2171,89,0.9998130202293396,89,5.054219722747803
2172,78,0.9998045563697815,99,4.874884128570557
2173,27,0.7205603122711182,73,2.9207894802093506
2174,26,0.9988922476768494,26,4.306598663330078
2175,53,0.9970695376396179,53,4.267491340637207
2176,10,0.9993384480476379,10,4.498927593231201
2177,41,0.9959783554077148,41,4.073064804077148
2178,12,0.9983782768249512,12,4.274111270904541
2179,2,0.9994681477546692,2,4.655710220336914
2180,4,0.9990625977516174,4,4.332371711730957
2181,86,0.7751518487930298,39,3.8762152194976807
2182,19,0.9913429021835327,19,3.69806170463562
2183,56,0.9980250597000122,56,4.331249237060547
2184,74,0.9901219010353088,74,3.638540267944336
2185,79,0.9878710508346558,79,3.5974957942962646
2186,73,0.40963634848594666,73,2.6279571056365967
2187,98,0.9521623849868774,46,3.653968095779419
2188,66,0.5970872640609741,3,2.434453248977661
2189,22,0.9997249245643616,22,4.88503885269165
2190,6,0.9991673231124878,6,4.495955467224121
2191,59,0.9972333312034607,59,4.127729892730713
2192,14,0.904443621635437,54,3.24481463432312
2193,87,0.9997668862342834,87,4.919378757476807
2194,26,0.6844373345375061,2,2.8881521224975586
2195,87,0.9987986087799072,87,4.371214866638184
2196,49,0.9712197780609131,49,3.377370595932007
2197,91,0.999840259552002,91,5.07322359085083
2198,37,0.15145601332187653,37,2.790165424346924
2199,53,0.8870344161987305,53,3.0071706771850586
2200,84,0.892812192440033,51,3.0460453033447266
2201,7,0.996566891670227,7,4.067697048187256
2202,99,0.9974334836006165,99,4.091156005859375
2203,13,0.9991907477378845,13,4.634556770324707
2204,25,0.7172368168830872,25,3.2782764434814453
2205,66,0.9827667474746704,66,3.5368142127990723
2206,80,0.997076153755188,80,4.052706718444824
2207,39,0.31511372327804565,22,2.9372005462646484
2208,73,0.8744723796844482,73,3.0576539039611816
2209,62,0.9942920207977295,83,3.9508798122406006
2210,14,0.9983062744140625,14,4.228076457977295
2211,42,0.9922415018081665,42,3.8853118419647217
2212,86,0.9997652173042297,86,4.9600605964660645
2213,22,0.9916384816169739,22,4.026708126068115
2214,90,0.9970355033874512,90,4.073029041290283
2215,78,0.49514466524124146,74,2.5659499168395996
2216,24,0.9995055198669434,24,4.736678600311279
2217,84,0.9986639022827148,84,4.248135089874268
2218,69,0.9184861779212952,91,3.766090154647827
2219,97,0.9997943043708801,97,5.039935111999512
2220,88,0.9907614588737488,88,3.8650081157684326
2221,4,0.9996846914291382,4,4.679553985595703
2222,26,0.9986191987991333,26,4.238524436950684
2223,78,0.5237157344818115,22,3.2387619018554688
2224,19,0.949337899684906,19,3.437286376953125
2225,67,0.9945178627967834,67,3.7819905281066895
2226,30,0.6852802634239197,73,3.2769668102264404
2227,10,0.5613009333610535,84,2.786280393600464
2228,21,0.12119615077972412,98,1.9314815998077393
2229,6,0.9993852376937866,6,4.596210956573486
2230,46,0.9604755640029907,35,3.859424114227295
2231,29,0.9999061822891235,29,5.083338260650635
2232,51,0.9996629953384399,51,4.709792613983154
2233,59,0.08451402187347412,59,1.6467981338500977
2234,62,0.9633170366287231,62,3.399442195892334
2235,60,0.9983250498771667,60,4.430455684661865
2236,68,0.9983561635017395,68,4.4277496337890625
2237,44,0.5826833844184875,44,2.7311856746673584
2238,83,0.9996564388275146,83,4.859740734100342
2239,57,0.996884286403656,0,4.121544361114502
2240,41,0.9995806813240051,41,4.803282260894775
2241,90,0.7013738751411438,90,3.715902328491211
2242,48,0.999487042427063,48,4.758537769317627
2243,82,0.997510552406311,82,4.297697067260742
2244,67,0.9977278113365173,67,4.17816162109375
2245,10,0.998666524887085,28,4.273183822631836
2246,28,0.9977577328681946,28,4.201202392578125
2247,71,0.9990496039390564,71,4.56277322769165
2248,79,0.9994057416915894,79,4.560715198516846
2249,43,0.9997712969779968,43,5.003918170928955
2250,37,0.6477727293968201,17,3.7384207248687744
2251,5,0.9996875524520874,5,4.872515678405762
2252,17,0.9990682005882263,17,4.647922992706299
2253,7,0.9976414442062378,7,4.227791786193848
2254,84,0.9997374415397644,84,4.763164043426514
2255,57,0.9989290833473206,57,4.437607288360596
2256,27,0.6180176138877869,27,2.8589723110198975
2257,57,0.9978559613227844,57,4.210189342498779
2258,68,0.9992419481277466,68,4.645354747772217
2259,26,0.99979168176651,26,4.854363918304443
2260,59,0.9991267323493958,59,4.472927570343018
2261,63,0.991027295589447,4,3.7365479469299316
2262,87,0.9997174143791199,87,4.853035926818848
2263,99,0.9959489107131958,99,4.1052632331848145
2264,3,0.997260570526123,3,4.05720329284668
2265,66,0.9963924288749695,66,3.9953558444976807
2266,34,0.6163557767868042,38,2.8978307247161865
2267,15,0.988045871257782,15,3.6058435440063477
2268,75,0.9996548891067505,75,4.8306355476379395
2269,20,0.9951066970825195,20,4.031591415405273
2270,47,0.9993029832839966,47,4.691273212432861
2271,0,0.7413585186004639,0,3.787524700164795
2272,14,0.9997246861457825,14,4.815554141998291
2273,12,0.7367829084396362,85,3.0445187091827393
2274,62,0.9996401071548462,62,4.851178169250488
2275,95,0.20667648315429688,55,2.648785352706909
2276,63,0.9942711591720581,63,3.8026859760284424
2277,69,0.9985582232475281,69,4.322524070739746
2278,3,0.9695675373077393,3,3.52484130859375
2279,73,0.9857185482978821,77,3.5010178089141846
2280,73,0.9993765950202942,73,4.494302749633789
2281,38,0.9985519051551819,38,4.2451887130737305
2282,59,0.7988657355308533,59,3.0581517219543457
2283,47,0.8281869888305664,52,4.2748308181762695
2284,58,0.8915277123451233,84,3.204195976257324
2285,37,0.9909937977790833,37,3.8162598609924316
2286,60,0.6895015239715576,60,3.323061227798462
2287,21,0.9997584223747253,21,4.951388835906982
2288,47,0.8817840814590454,96,3.067420482635498
2289,68,0.8159375190734863,68,3.473747491836548
2290,16,0.5146019458770752,16,2.9449386596679688
2291,19,0.999688982963562,19,4.781952381134033
2292,40,0.9791988730430603,40,3.3972086906433105
2293,70,0.9884735941886902,70,3.8638224601745605
2294,10,0.7788544297218323,61,3.653045415878296
2295,10,0.9325700998306274,10,3.982644557952881
2296,57,0.9946933388710022,57,3.905060052871704
2297,81,0.9158543944358826,81,3.7234959602355957
2298,68,0.9420769214630127,68,3.2870373725891113
2299,12,0.6170281171798706,12,3.1103968620300293
2300,28,0.9275966286659241,10,3.0806164741516113
2301,38,0.9962192177772522,38,3.940924644470215
2302,10,0.8585205078125,10,3.4664230346679688
2303,47,0.48361462354660034,47,2.6999967098236084
2304,76,0.9956989288330078,76,4.016456604003906
2305,11,0.99957674741745,11,4.689560413360596
2306,72,0.9831110239028931,72,3.593162775039673
2307,23,0.9982385635375977,23,4.347034931182861
2308,44,0.9636027216911316,1,3.4831044673919678
2309,3,0.9571624398231506,14,3.2314276695251465
2310,19,0.8450043201446533,31,3.558565616607666
2311,30,0.9866604804992676,30,3.6563689708709717
2312,84,0.6918883919715881,93,2.540867328643799
2313,54,0.9993323683738708,54,4.6396918296813965
2314,9,0.9998975992202759,9,5.213598728179932
2315,15,0.9994856119155884,15,4.622832298278809
2316,2,0.9997859597206116,2,4.951145648956299
2317,26,0.9784002304077148,26,3.761073112487793
2318,65,0.702906608581543,65,2.4387943744659424
2319,91,0.7326048612594604,32,3.327587366104126
2320,12,0.9838820695877075,12,3.5948896408081055
2321,58,0.9994704127311707,58,4.804478645324707
2322,73,0.9339797496795654,73,3.3591480255126953
2323,76,0.5807368755340576,76,3.1745786666870117
2324,95,0.9981555342674255,95,4.252163410186768
2325,67,0.9929817914962769,67,3.7277135848999023
2326,95,0.9987239241600037,95,4.348159313201904
2327,26,0.8606044054031372,26,2.73115873336792
2328,92,0.9817569851875305,92,3.8815231323242188
2329,47,0.5209600329399109,47,2.7683069705963135
2330,25,0.14328725636005402,84,1.8625564575195312
2331,29,0.9990711212158203,29,4.353813648223877
2332,51,0.9983097314834595,51,4.455503463745117
2333,44,0.5855152010917664,44,3.2782044410705566
2334,45,0.7032402753829956,45,3.6917498111724854
2335,60,0.9993612170219421,60,4.752720355987549
2336,34,0.9992511868476868,34,4.572752952575684
2337,80,0.49153780937194824,97,3.395742177963257
2338,1,0.9995478987693787,1,4.783627033233643
2339,93,0.9793363213539124,93,3.591491222381592
2340,97,0.9989007711410522,97,4.516596794128418
2341,38,0.997229278087616,19,4.050058364868164
2342,3,0.24988147616386414,19,2.4921388626098633
2343,92,0.9974409341812134,92,4.268608570098877
2344,72,0.5604531764984131,69,2.516251564025879
2345,55,0.5827047228813171,65,2.6636061668395996
2346,95,0.998362123966217,95,4.2788591384887695
2347,44,0.9808229804039001,78,3.3955373764038086
2348,5,0.7781296968460083,5,2.9925451278686523
2349,34,0.8762941360473633,34,2.986036777496338
2350,76,0.9993959665298462,76,4.645015239715576
2351,20,0.04620179161429405,25,1.8611650466918945
2352,50,0.952569305896759,50,3.227982521057129
2353,30,0.9967473745346069,30,4.092295169830322
2354,69,0.9995214939117432,69,4.684176445007324
2355,59,0.9989480376243591,59,4.440174579620361
2356,34,0.9857111573219299,34,3.714184045791626
2357,77,0.9734129309654236,77,3.3168437480926514
2358,98,0.9073156118392944,46,3.6162681579589844
2359,66,0.9999407529830933,66,5.357732772827148
2360,31,0.9992032647132874,31,4.498237133026123
2361,91,0.6698758602142334,73,3.4127769470214844
2362,87,0.5669894218444824,87,2.4832353591918945
2363,87,0.5434295535087585,90,2.7678768634796143
2364,18,0.992646336555481,18,3.727158784866333
2365,88,0.4246504008769989,6,2.6123523712158203
2366,38,0.999405026435852,38,4.524084568023682
2367,81,0.9960178732872009,81,4.1542768478393555
2368,25,0.9863418936729431,25,3.5202155113220215
2369,81,0.8556249737739563,81,3.7127318382263184
2370,50,0.20597368478775024,64,2.9917147159576416
2371,70,0.09415360540151596,70,2.45746111869812
2372,37,0.9920475482940674,37,3.833545684814453
2373,76,0.9994363188743591,76,4.6583452224731445
2374,19,0.7422841191291809,31,3.2851362228393555
2375,0,0.999087929725647,0,4.689273834228516
2376,90,0.9499797224998474,90,3.294278621673584
2377,62,0.16573315858840942,32,2.4625985622406006
2378,5,0.9998067021369934,5,5.030288219451904
2379,37,0.9976180195808411,56,4.192621231079102
2380,41,0.998275876045227,41,4.328306198120117
2381,80,0.9945133924484253,80,3.896780014038086
2382,20,0.5704512596130371,5,3.780721426010132
2383,59,0.8939664363861084,52,3.7780323028564453
2384,4,0.9493936896324158,51,3.1552021503448486
2385,25,0.9993459582328796,25,4.4860334396362305
2386,20,0.6199741959571838,20,2.4989874362945557
2387,61,0.6213992238044739,61,3.4482269287109375
2388,98,0.9895765781402588,98,3.677734136581421
2389,20,0.9999052286148071,20,5.361296653747559
2390,32,0.8653223514556885,32,4.194618225097656
2391,35,0.9678460359573364,35,3.315998077392578
2392,5,0.9058316349983215,5,3.0520994663238525
2393,55,0.9367974400520325,72,3.052870988845825
2394,61,0.9995566010475159,61,4.835795879364014
2395,43,0.9986408352851868,43,4.407580852508545
2396,58,0.9997707009315491,58,5.091215133666992
2397,36,0.999724805355072,36,4.892203330993652
2398,99,0.9337021708488464,99,3.0772314071655273
2399,60,0.9992672801017761,60,4.70418119430542
2400,70,0.9946426153182983,70,4.037966251373291
2401,38,0.8652911186218262,38,2.915146589279175
2402,59,0.9675324559211731,59,3.613046407699585
2403,26,0.9973204731941223,26,4.0391740798950195
2404,56,0.9982106685638428,56,4.362354278564453
2405,78,0.9674279093742371,78,3.613253116607666
2406,83,0.9994636178016663,83,4.7162699699401855
2407,23,0.990100085735321,23,3.85263991355896
2408,52,0.9997387528419495,52,4.974001407623291
2409,32,0.9998952150344849,32,5.009507656097412
2410,54,0.9999059438705444,54,5.274538516998291
2411,33,0.999053418636322,33,4.344686985015869
2412,61,0.9943482279777527,61,4.148375034332275
2413,49,0.9862170219421387,49,3.6336658000946045
2414,53,0.9993846416473389,53,4.798976898193359
2415,15,0.9994331002235413,15,4.587972640991211
2416,50,0.9994682669639587,50,4.552076816558838
2417,3,0.9978663325309753,3,4.152470588684082
2418,12,0.9447954297065735,12,3.1890764236450195
2419,86,0.9985924363136292,86,4.363189220428467
2420,43,0.9768674373626709,55,3.482722520828247
2421,58,0.999677300453186,58,4.977562427520752
2422,5,0.9990789890289307,5,4.515089511871338
2423,95,0.5119820237159729,30,3.3493595123291016
2424,26,0.574589192867279,26,3.2215569019317627
2425,54,0.7736771702766418,10,2.687270402908325
2426,61,0.9041360020637512,0,3.196657419204712
2427,11,0.9826883673667908,11,3.6153697967529297
2428,9,0.8130084872245789,9,2.7827820777893066
2429,33,0.9915176033973694,33,3.6585283279418945
2430,53,0.9995213747024536,53,4.874267101287842
2431,33,0.7238575220108032,33,3.2110209465026855
2432,94,0.9995658993721008,94,4.871851921081543
2433,11,0.5523045063018799,46,3.2831201553344727
2434,99,0.9793952107429504,99,3.455631971359253
2435,34,0.9990398287773132,34,4.498907566070557
2436,1,0.9980093836784363,1,4.287622451782227
2437,76,0.9241235852241516,17,3.8782691955566406
2438,63,0.9211145043373108,63,3.6945672035217285
2439,69,0.9969459176063538,69,4.100136756896973
2440,66,0.9998328685760498,66,5.009793758392334
2441,37,0.9800107479095459,37,3.603189468383789
2442,67,0.9995135068893433,67,4.557141304016113
2443,40,0.9997929930686951,40,4.804358005523682
2444,93,0.9705711007118225,93,3.370276689529419
2445,24,0.9994392991065979,24,4.705521106719971
2446,82,0.997197151184082,82,4.255276203155518
2447,23,0.9994799494743347,23,4.759899616241455
2448,91,0.7005913853645325,30,2.649541139602661
2449,66,0.9999208450317383,66,5.258863925933838
2450,30,0.9974442720413208,30,4.221368312835693
2451,11,0.946844756603241,11,3.5515196323394775
2452,11,0.9968373775482178,11,4.037285804748535
2453,94,0.9951505661010742,94,4.109578609466553
2454,88,0.9996882677078247,88,4.885360240936279
2455,31,0.973052442073822,37,3.368323802947998
2456,29,0.9883127808570862,29,3.5651285648345947
2457,46,0.9976085424423218,46,4.202667713165283
2458,95,0.9985061287879944,95,4.317502498626709
2459,54,0.9998855590820312,54,5.209326267242432
2460,41,0.9996516704559326,41,4.865433216094971
2461,6,0.9980320334434509,6,4.216951370239258
2462,19,0.9974567294120789,19,4.112903118133545
2463,22,0.5283218622207642,22,4.4582200050354
2464,3,0.9925284385681152,3,3.7369754314422607
2465,73,0.8958731889724731,32,3.2127761840820312
2466,55,0.46898892521858215,55,3.039576530456543
2467,53,0.9879289865493774,53,3.809128522872925
2468,72,0.9919782876968384,72,3.7522244453430176
2469,33,0.939254641532898,33,3.282900810241699
2470,20,0.992701530456543,20,3.9005117416381836
2471,63,0.9914475679397583,63,3.661419153213501
2472,12,0.9977893829345703,12,4.172956466674805
2473,64,0.9997187256813049,64,4.744853496551514
2474,31,0.8134908080101013,23,3.1449217796325684
2475,22,0.911952018737793,22,3.0041611194610596
2476,75,0.9993294477462769,75,4.6049065589904785
2477,8,0.9731602072715759,8,3.4580819606781006
2478,33,0.9894059300422668,33,3.8977670669555664
2479,66,0.999666690826416,66,4.782654762268066
2480,55,0.9883344173431396,55,3.579909086227417
2481,72,0.8942933678627014,72,3.255182981491089
2482,73,0.9686086177825928,73,3.928740978240967
2483,40,0.07528045773506165,84,1.9865654706954956
2484,81,0.9605500102043152,13,3.675367593765259
2485,96,0.9928256273269653,96,4.036348342895508
2486,38,0.53517085313797,65,2.7720725536346436
2487,22,0.9366204738616943,22,3.1326258182525635
2488,0,0.9994858503341675,0,4.884171009063721
2489,19,0.9987840056419373,19,4.330682277679443
2490,64,0.17500627040863037,80,2.561595916748047
2491,69,0.9657778143882751,23,3.2984931468963623
2492,56,0.2638475298881531,85,2.3888027667999268
2493,68,0.9877843856811523,68,3.7464609146118164
2494,86,0.9951293468475342,86,3.9869070053100586
2495,37,0.9999321699142456,37,5.375202655792236
2496,90,0.7656142711639404,81,3.400163412094116
2497,46,0.39022690057754517,35,3.3861091136932373
2498,26,0.9983425140380859,98,4.177215099334717
2499,8,0.9999622106552124,8,5.7060041427612305
2500,60,0.3436693251132965,23,3.2800936698913574
2501,76,0.9994575381278992,76,4.665505409240723
2502,74,0.9993973970413208,74,4.494504928588867
2503,89,0.9970583915710449,89,4.165094375610352
2504,60,0.9990823268890381,60,4.623461723327637
2505,69,0.9997245669364929,69,4.8650007247924805
2506,52,0.9594610333442688,96,3.3460958003997803
2507,32,0.9940921664237976,32,3.7205917835235596
2508,29,0.9991251826286316,29,4.366627216339111
2509,44,0.6770174503326416,64,3.3126461505889893
2510,9,0.9997225403785706,9,4.880896091461182
2511,16,0.9960405826568604,16,4.044519901275635
2512,0,0.9124609231948853,0,3.2895872592926025
2513,50,0.25870922207832336,74,2.2088563442230225
2514,17,0.9237614274024963,17,3.8329131603240967
2515,54,0.8683195114135742,54,3.0813465118408203
2516,62,0.9986602067947388,62,4.423798561096191
2517,6,0.9334962964057922,6,3.127457618713379
2518,34,0.9987083673477173,34,4.397595405578613
2519,4,0.349698543548584,65,2.5300962924957275
2520,8,0.8045729398727417,8,2.9987103939056396
2521,46,0.9971449971199036,46,4.051957607269287
2522,67,0.9954040050506592,67,3.846116304397583
2523,53,0.9980131387710571,53,4.395632743835449
2524,85,0.535931408405304,23,2.49707293510437
2525,78,0.9993645548820496,78,4.49086856842041
2526,61,0.883078932762146,61,4.091987133026123
2527,26,0.9984758496284485,26,4.213113307952881
2528,64,0.9964630007743835,64,3.9264726638793945
2529,25,0.9985259175300598,25,4.224501609802246
2530,70,0.9998217225074768,70,5.135690689086914
2531,96,0.9983439445495605,96,4.320869445800781
2532,67,0.9968531727790833,67,3.973464250564575
2533,22,0.9997827410697937,22,4.966023921966553
2534,45,0.9201371669769287,45,3.2208030223846436
2535,37,0.9970894455909729,65,4.1280341148376465
2536,96,0.526427686214447,96,3.9413583278656006
2537,79,0.9994580149650574,79,4.58988618850708
2538,23,0.9993340373039246,23,4.6847028732299805
2539,76,0.9989081621170044,76,4.431822776794434
2540,45,0.9751505851745605,26,3.2986867427825928
2541,57,0.22988533973693848,57,2.292189359664917
2542,5,0.4840344190597534,16,3.206993818283081
2543,64,0.9987300038337708,64,4.283469200134277
2544,34,0.713961124420166,34,2.8328135013580322
2545,82,0.9997538924217224,82,5.0929107666015625
2546,66,0.9996672868728638,66,4.781687259674072
2547,83,0.9863677620887756,83,3.9080705642700195
2548,4,0.5800244808197021,72,2.5989420413970947
2549,71,0.9897618889808655,71,3.7309834957122803
2550,9,0.9937424063682556,9,3.844808340072632
